0.00,2.00,240.00,240.00,1.00,0.00,1.00,1.00,2.00,1.00,2.00,10.00,230.00
1.00,2.00,240.00,240.00,1.00,1.00,2.00,1.00,3.00,1.00,2.00,0.00,240.00
2.00,1.00,240.00,240.00,1.00,2.00,3.00,1.00,4.00,1.00,1.00,240.00,0.00
3.00,1.00,240.00,240.00,1.00,3.00,4.00,1.00,5.00,1.00,1.00,0.00,240.00
4.00,3.00,240.00,240.00,1.00,4.00,5.00,1.00,6.00,1.00,3.00,0.00,240.00
5.00,4.00,240.00,240.00,1.00,5.00,6.00,1.00,7.00,1.00,4.00,5.00,235.00
6.00,2.00,240.00,240.00,1.00,6.00,7.00,1.00,8.00,1.00,2.00,20.00,220.00
7.00,3.00,240.00,240.00,1.00,7.00,8.00,1.00,9.00,1.00,3.00,0.00,240.00
8.00,4.00,240.00,240.00,1.00,8.00,9.00,1.00,10.00,1.00,4.00,5.00,235.00
9.00,3.00,240.00,240.00,1.00,9.00,10.00,1.00,11.00,1.00,3.00,240.00,0.00
10.00,3.00,240.00,240.00,1.00,10.00,11.00,1.00,12.00,1.00,3.00,0.00,240.00
11.00,2.00,240.00,240.00,1.00,11.00,12.00,1.00,13.00,1.00,2.00,20.00,220.00
12.00,4.00,240.00,240.00,1.00,12.00,13.00,1.00,14.00,1.00,4.00,0.00,240.00
13.00,3.00,240.00,240.00,1.00,13.00,14.00,1.00,15.00,1.00,3.00,240.00,0.00
14.00,4.00,240.00,240.00,1.00,14.00,15.00,1.00,16.00,1.00,4.00,5.00,235.00
15.00,2.00,240.00,240.00,1.00,15.00,16.00,1.00,17.00,1.00,2.00,20.00,220.00
16.00,3.00,240.00,240.00,1.00,16.00,17.00,1.00,18.00,1.00,3.00,0.00,240.00
17.00,2.00,240.00,240.00,1.00,17.00,18.00,1.00,19.00,1.00,2.00,20.00,220.00
18.00,4.00,240.00,240.00,1.00,18.00,19.00,1.00,20.00,1.00,4.00,0.00,240.00
19.00,1.00,240.00,240.00,1.00,19.00,20.00,1.00,21.00,1.00,1.00,0.00,240.00
20.00,4.00,240.00,240.00,1.00,20.00,21.00,1.00,22.00,1.00,4.00,240.00,0.00
21.00,3.00,240.00,240.00,1.00,21.00,22.00,1.00,23.00,1.00,3.00,240.00,0.00
22.00,3.00,240.00,240.00,1.00,22.00,23.00,1.00,24.00,1.00,3.00,0.00,240.00
23.00,3.00,240.00,240.00,1.00,23.00,24.00,1.00,25.00,1.00,3.00,0.00,240.00
24.00,1.00,240.00,240.00,1.00,24.00,25.00,1.00,26.00,1.00,1.00,0.00,240.00
25.00,3.00,240.00,240.00,1.00,25.00,26.00,1.00,27.00,1.00,3.00,0.00,240.00
26.00,1.00,240.00,240.00,1.00,26.00,27.00,1.00,28.00,1.00,1.00,0.00,240.00
27.00,3.00,240.00,240.00,1.00,27.00,28.00,1.00,29.00,1.00,3.00,0.00,240.00
28.00,2.00,240.00,240.00,1.00,28.00,29.00,1.00,30.00,1.00,2.00,20.00,220.00
29.00,3.00,240.00,240.00,1.00,29.00,30.00,1.00,31.00,1.00,3.00,0.00,240.00
30.00,4.00,240.00,240.00,1.00,30.00,31.00,1.00,32.00,1.00,4.00,5.00,235.00
31.00,3.00,240.00,240.00,1.00,31.00,32.00,1.00,33.00,1.00,3.00,240.00,0.00
32.00,2.00,240.00,240.00,1.00,32.00,33.00,1.00,34.00,1.00,2.00,20.00,220.00
33.00,4.00,240.00,240.00,1.00,33.00,34.00,1.00,35.00,1.00,4.00,0.00,240.00
34.00,3.00,240.00,240.00,1.00,34.00,35.00,1.00,36.00,1.00,3.00,240.00,0.00
35.00,3.00,240.00,240.00,1.00,35.00,36.00,1.00,37.00,1.00,3.00,0.00,240.00
36.00,1.00,240.00,240.00,1.00,36.00,37.00,1.00,38.00,1.00,1.00,0.00,240.00
37.00,1.00,240.00,240.00,1.00,37.00,38.00,1.00,39.00,1.00,1.00,0.00,240.00
38.00,4.00,240.00,240.00,1.00,38.00,39.00,1.00,40.00,1.00,4.00,240.00,0.00
39.00,2.00,240.00,240.00,1.00,39.00,40.00,1.00,41.00,1.00,2.00,20.00,220.00
40.00,1.00,240.00,240.00,1.00,40.00,41.00,1.00,42.00,1.00,1.00,240.00,0.00
41.00,4.00,240.00,240.00,1.00,41.00,42.00,1.00,43.00,1.00,4.00,240.00,0.00
42.00,1.00,240.00,240.00,1.00,42.00,43.00,1.00,44.00,1.00,1.00,0.00,240.00
43.00,4.00,240.00,240.00,1.00,43.00,44.00,1.00,45.00,1.00,4.00,240.00,0.00
44.00,1.00,240.00,240.00,1.00,44.00,45.00,1.00,46.00,1.00,1.00,0.00,240.00
45.00,3.00,240.00,240.00,1.00,45.00,46.00,1.00,47.00,1.00,3.00,0.00,240.00
46.00,4.00,240.00,240.00,1.00,46.00,47.00,1.00,48.00,1.00,4.00,5.00,235.00
47.00,2.00,240.00,240.00,1.00,47.00,48.00,1.00,49.00,1.00,2.00,20.00,220.00
